0.0000000E+00 0.0000000E+00 0.0000000E+00
0.3000000E-01 0.0000000E+00 0.0000000E+00
0.5999999E-01 0.0000000E+00 0.0000000E+00
0.9000000E-01 0.0000000E+00 0.0000000E+00
0.1200000     0.0000000E+00 0.0000000E+00
0.1500000     0.0000000E+00 0.0000000E+00
0.1800000     0.0000000E+00 0.0000000E+00
0.2100000     0.0000000E+00 0.0000000E+00
0.2400000     0.0000000E+00 0.0000000E+00
0.2700000     0.0000000E+00 0.0000000E+00
0.3000000     0.0000000E+00 0.0000000E+00
0.3300000     0.0000000E+00 0.0000000E+00
0.3600000     0.0000000E+00 0.0000000E+00
0.3900000     0.0000000E+00 0.0000000E+00
0.4200000     0.0000000E+00 0.0000000E+00
0.4500000     0.0000000E+00 0.0000000E+00
0.4800000     0.0000000E+00 0.0000000E+00
0.5100000     0.0000000E+00 0.0000000E+00
0.5400000     0.0000000E+00 0.0000000E+00
0.5699999     0.0000000E+00 0.0000000E+00
0.5999999     0.0000000E+00 0.0000000E+00
0.6299999     0.0000000E+00 0.0000000E+00
0.6599998     0.0000000E+00 0.0000000E+00
0.6899998     0.0000000E+00 0.0000000E+00
0.7199998     0.0000000E+00 0.0000000E+00
0.7499998     0.0000000E+00 0.0000000E+00
0.7799997     0.0000000E+00 0.0000000E+00
0.8099997     0.0000000E+00 0.0000000E+00
0.8399997     0.0000000E+00 0.0000000E+00
0.8699996     0.0000000E+00 0.0000000E+00
0.8999996     0.0000000E+00 0.0000000E+00
0.9299996     0.0000000E+00 0.0000000E+00
0.9599996     0.0000000E+00 0.0000000E+00
0.9899995     0.0000000E+00 0.0000000E+00
1.020000     0.0000000E+00 0.0000000E+00
1.049999     0.0000000E+00 0.0000000E+00
1.079999     0.0000000E+00 0.0000000E+00
1.109999     0.0000000E+00 0.0000000E+00
1.139999     0.0000000E+00 0.0000000E+00
1.169999     0.0000000E+00 0.0000000E+00
1.199999     0.0000000E+00 0.0000000E+00
